Date,Open,High,Low,Close,Adj Close,Volume
2017-07-28,150.050003,165.800003,150.050003,154.050003,154.050003,1302700
2017-07-31,154.750000,160.000000,154.449997,156.800003,156.800003,585300
2017-08-01,157.300003,159.800003,156.699997,158.350006,158.350006,310300
2017-08-02,158.100006,158.100006,152.000000,154.250000,154.250000,228500
2017-08-03,154.649994,156.149994,150.850006,150.949997,150.949997,172900
2017-08-04,151.399994,152.600006,148.250000,148.449997,148.449997,121000
2017-08-07,148.550003,151.600006,148.000000,150.750000,150.750000,174300
2017-08-08,150.550003,153.699997,148.899994,149.449997,149.449997,163600
2017-08-09,149.300003,151.449997,147.550003,150.149994,150.149994,147200
2017-08-10,149.850006,150.750000,147.300003,147.949997,147.949997,154200
2017-08-11,146.750000,148.550003,146.350006,147.649994,147.649994,137500
2017-08-14,147.800003,150.149994,146.399994,148.750000,148.750000,88400
2017-08-15,148.649994,150.199997,148.149994,149.300003,149.300003,72500
2017-08-16,150.149994,150.449997,149.149994,149.449997,149.449997,117400
2017-08-17,149.149994,150.750000,147.350006,148.000000,148.000000,123500
2017-08-18,147.449997,147.449997,145.750000,146.000000,146.000000,116600
2017-08-21,146.000000,146.699997,145.160004,145.300003,145.300003,127600
2017-08-22,145.649994,147.149994,145.050003,146.550003,146.550003,122900
2017-08-23,146.399994,147.199997,145.399994,146.050003,146.050003,90200
2017-08-24,146.199997,146.199997,144.600006,145.250000,145.250000,143200
2017-08-25,145.800003,148.399994,145.000000,148.250000,148.250000,132300
2017-08-28,148.449997,149.729996,146.949997,148.800003,148.800003,200600
2017-08-29,148.050003,152.050003,147.399994,151.800003,151.800003,173000
2017-08-30,151.850006,152.350006,149.550003,150.500000,150.500000,72100
2017-08-31,150.899994,152.000000,148.500000,149.000000,149.000000,119900
2017-09-01,148.800003,149.949997,145.250000,148.350006,148.350006,171300
2017-09-05,148.300003,152.050003,148.300003,149.500000,149.500000,134000
2017-09-06,149.949997,151.149994,148.949997,149.550003,149.550003,181300
2017-09-07,149.949997,151.000000,147.850006,148.600006,148.600006,102200
2017-09-08,148.699997,152.000000,147.899994,150.449997,150.449997,131600
2017-09-11,150.649994,153.399994,150.649994,152.350006,152.350006,80100
2017-09-12,152.149994,156.300003,152.000000,154.350006,154.350006,118500
2017-09-13,154.050003,155.449997,152.880005,154.100006,154.100006,99900
2017-09-14,154.399994,154.899994,153.130005,153.500000,153.500000,103600
2017-09-15,152.750000,154.149994,151.800003,152.199997,152.199997,234100
2017-09-18,152.149994,154.399994,151.899994,152.750000,152.750000,84300
2017-09-19,152.899994,153.389999,150.570007,152.449997,152.449997,73600
2017-09-20,151.899994,154.199997,151.500000,152.600006,152.600006,152600
2017-09-21,152.000000,152.949997,150.800003,151.600006,151.600006,108100
2017-09-22,151.500000,154.699997,151.250000,154.250000,154.250000,96900
2017-09-25,154.300003,155.699997,152.850006,153.000000,153.000000,118100
2017-09-26,159.050003,163.649994,156.380005,161.649994,161.649994,353100
2017-09-27,161.699997,163.300003,160.050003,161.899994,161.899994,171700
2017-09-28,162.300003,162.300003,158.350006,159.000000,159.000000,105700
2017-09-29,159.149994,159.199997,155.759995,156.199997,156.199997,133400
2017-10-02,156.300003,158.250000,155.750000,157.800003,157.800003,123300
2017-10-03,158.000000,162.550003,157.100006,161.500000,161.500000,254500
2017-10-04,161.899994,167.750000,161.100006,167.149994,167.149994,289000
2017-10-05,168.149994,170.899994,166.600006,167.600006,167.600006,213700
2017-10-06,166.350006,167.000000,164.350006,165.199997,165.199997,118000
2017-10-09,165.000000,167.800003,164.800003,166.800003,166.800003,100100
2017-10-10,167.199997,168.500000,164.649994,168.000000,168.000000,159700
2017-10-11,168.800003,171.399994,168.100006,171.149994,171.149994,238900
2017-10-12,170.300003,172.750000,169.399994,172.300003,172.300003,115800
2017-10-13,172.750000,175.000000,172.300003,173.750000,173.750000,133800
2017-10-16,173.899994,177.500000,173.649994,176.699997,176.699997,293100
2017-10-17,176.149994,180.000000,174.949997,178.850006,178.850006,381200
2017-10-18,179.800003,180.149994,177.050003,178.600006,178.600006,196400
2017-10-19,178.399994,181.100006,177.600006,178.149994,178.149994,172400
2017-10-20,178.649994,178.649994,171.800003,172.850006,172.850006,205500
2017-10-23,172.250000,175.750000,171.949997,175.550003,175.550003,153400
2017-10-24,175.100006,178.449997,175.000000,178.000000,178.000000,157500
2017-10-25,178.600006,181.000000,176.100006,180.000000,180.000000,232200
2017-10-26,179.699997,181.199997,175.350006,176.050003,176.050003,311500
2017-10-27,174.250000,174.699997,165.399994,167.250000,167.250000,455300
2017-10-30,167.250000,173.199997,167.149994,172.000000,172.000000,253200
2017-10-31,171.899994,179.850006,171.199997,178.050003,178.050003,255100
2017-11-01,178.250000,180.899994,176.800003,178.300003,178.300003,158800
2017-11-02,178.100006,178.550003,171.899994,174.699997,174.699997,155200
2017-11-03,174.699997,176.199997,173.300003,173.500000,173.500000,86500
2017-11-06,172.649994,175.100006,170.750000,172.949997,172.949997,97000
2017-11-07,174.399994,176.350006,170.949997,173.649994,173.649994,104000
2017-11-08,173.250000,175.850006,170.559998,174.750000,174.750000,86100
2017-11-09,174.050003,177.199997,174.050003,176.100006,176.100006,91000
2017-11-10,176.000000,177.750000,175.300003,176.399994,176.399994,112700
2017-11-13,168.199997,174.850006,168.050003,173.199997,173.199997,140800
2017-11-14,172.600006,173.250000,170.350006,173.000000,173.000000,95600
2017-11-15,172.350006,172.550003,169.550003,170.199997,170.199997,125100
2017-11-16,170.750000,174.550003,170.750000,171.899994,171.899994,94300
2017-11-17,171.149994,176.100006,170.550003,174.600006,174.600006,109600
2017-11-20,174.850006,177.800003,174.850006,176.500000,176.500000,98600
2017-11-21,176.949997,179.100006,176.000000,178.550003,178.550003,103000
2017-11-22,178.649994,178.649994,176.309998,177.149994,177.149994,70600
2017-11-24,177.500000,179.550003,174.100006,177.699997,177.699997,44900
2017-11-27,177.949997,178.750000,175.100006,178.050003,178.050003,55800
2017-11-28,178.050003,180.949997,176.250000,180.600006,180.600006,117500
2017-11-29,180.699997,181.399994,177.179993,178.500000,178.500000,110800
2017-11-30,178.600006,180.250000,174.160004,179.850006,179.850006,107300
2017-12-01,180.300003,183.500000,179.149994,182.250000,182.250000,85800
2017-12-04,184.000000,189.399994,183.000000,185.649994,185.649994,160800
2017-12-05,186.000000,186.649994,182.199997,184.399994,184.399994,83900
2017-12-06,184.199997,188.699997,180.000000,188.699997,188.699997,164900
2017-12-07,188.100006,190.800003,186.199997,189.949997,189.949997,163000
2017-12-08,190.199997,194.300003,188.250000,194.000000,194.000000,178100
2017-12-11,193.699997,194.149994,190.050003,193.000000,193.000000,110400
2017-12-12,193.000000,193.649994,186.750000,186.750000,186.750000,176300
2017-12-13,186.750000,189.649994,184.649994,184.899994,184.899994,174900
2017-12-14,184.550003,187.500000,183.580002,185.000000,185.000000,177800
2017-12-15,184.800003,188.699997,184.800003,187.449997,187.449997,239300
2017-12-18,191.300003,193.699997,188.449997,189.600006,189.600006,258200
2017-12-19,190.750000,190.750000,185.500000,186.750000,186.750000,239000
2017-12-20,187.899994,191.000000,186.699997,189.100006,189.100006,208100
2017-12-21,190.000000,193.199997,189.229996,190.899994,190.899994,199600
2017-12-22,192.199997,193.800003,191.199997,191.300003,191.300003,131100
2017-12-26,192.100006,196.899994,191.809998,194.500000,194.500000,112900
2017-12-27,195.399994,197.050003,193.250000,194.600006,194.600006,115900
2017-12-28,195.649994,195.649994,190.649994,190.899994,190.899994,154000
2017-12-29,191.449997,193.949997,190.899994,191.100006,191.100006,114300
2018-01-02,190.000000,190.539993,186.600006,190.000000,190.000000,191100
2018-01-03,190.050003,191.649994,186.649994,186.949997,186.949997,98500
2018-01-04,187.449997,189.199997,186.500000,187.899994,187.899994,111600
2018-01-05,187.449997,188.350006,185.649994,187.350006,187.350006,105400
2018-01-08,187.000000,188.550003,184.639999,188.000000,188.000000,135300
2018-01-09,187.500000,193.000000,187.399994,191.800003,191.800003,128900
2018-01-10,192.399994,193.949997,189.949997,193.750000,193.750000,112200
2018-01-11,193.699997,195.000000,190.550003,192.649994,192.649994,94700
2018-01-12,193.000000,194.899994,190.399994,190.500000,190.500000,133800
2018-01-16,191.000000,193.350006,190.000000,190.199997,190.199997,94700
2018-01-17,190.149994,192.750000,189.050003,191.100006,191.100006,111900
2018-01-18,190.899994,191.899994,187.899994,188.850006,188.850006,114500
2018-01-19,188.449997,190.100006,187.699997,188.899994,188.899994,139200
2018-01-22,188.000000,189.100006,187.000000,188.100006,188.100006,71300
2018-01-23,187.500000,192.850006,185.649994,190.550003,190.550003,170500
2018-01-24,190.800003,191.050003,187.699997,188.399994,188.399994,93500
2018-01-25,188.350006,188.800003,185.050003,186.000000,186.000000,134700
2018-01-26,186.300003,189.949997,186.000000,189.649994,189.649994,164200
2018-01-29,189.649994,192.149994,189.050003,191.449997,191.449997,138900
2018-01-30,191.199997,192.649994,190.300003,190.300003,190.300003,85300
2018-01-31,191.250000,191.949997,188.600006,189.850006,189.850006,100600
2018-02-01,190.149994,191.419998,188.000000,190.899994,190.899994,68000
2018-02-02,189.399994,189.550003,184.009995,185.300003,185.300003,141600
2018-02-05,184.949997,186.149994,179.050003,180.750000,180.750000,167900
2018-02-06,179.399994,184.250000,175.300003,182.449997,182.449997,168500
2018-02-07,182.449997,183.699997,177.449997,177.949997,177.949997,120700
2018-02-08,184.800003,184.800003,179.699997,179.750000,179.750000,164600
2018-02-09,181.449997,182.800003,179.449997,181.350006,181.350006,149200
2018-02-12,182.050003,189.550003,181.550003,188.500000,188.500000,143100
2018-02-13,187.250000,189.800003,184.600006,187.750000,187.750000,109500
2018-02-14,187.550003,192.600006,186.399994,191.750000,191.750000,113000
2018-02-15,193.000000,201.800003,192.779999,200.050003,200.050003,245600
2018-02-16,200.199997,202.350006,199.350006,200.699997,200.699997,159200
2018-02-20,199.449997,199.850006,192.800003,193.250000,193.250000,173000
2018-02-21,194.050003,198.750000,192.899994,193.250000,193.250000,156900
2018-02-22,183.750000,190.199997,166.399994,166.899994,166.899994,635400
2018-02-23,167.000000,171.649994,167.000000,170.050003,170.050003,220500
2018-02-26,170.100006,172.149994,167.649994,169.300003,169.300003,136400
2018-02-27,168.949997,169.750000,165.199997,168.000000,168.000000,176300
2018-02-28,168.500000,169.750000,162.850006,163.050003,163.050003,220100
2018-03-01,163.750000,164.399994,160.399994,164.149994,164.149994,162100
2018-03-02,163.600006,164.600006,161.250000,164.550003,164.550003,123700
2018-03-05,164.000000,167.199997,163.949997,166.850006,166.850006,130800
2018-03-06,167.350006,170.449997,167.350006,169.899994,169.899994,144200
2018-03-07,169.199997,171.449997,167.300003,171.000000,171.000000,112400
2018-03-08,171.649994,178.000000,171.630005,177.699997,177.699997,212700
2018-03-09,178.500000,182.050003,175.199997,181.699997,181.699997,194000
2018-03-12,181.750000,183.300003,178.250000,180.649994,180.649994,99900
2018-03-13,181.600006,183.149994,179.850006,180.000000,180.000000,131200
2018-03-14,180.000000,182.199997,179.300003,181.800003,181.800003,105400
2018-03-15,181.949997,182.250000,178.350006,179.000000,179.000000,113000
2018-03-16,179.000000,181.899994,178.699997,180.500000,180.500000,137300
2018-03-19,180.350006,181.250000,178.449997,178.750000,178.750000,123900
2018-03-20,179.399994,183.949997,179.399994,183.449997,183.449997,199600
2018-03-21,183.750000,187.550003,182.250000,185.149994,185.149994,140200
2018-03-22,184.550003,187.350006,182.500000,182.850006,182.850006,115400
2018-03-23,183.050003,188.899994,183.050003,186.800003,186.800003,196000
2018-03-26,187.899994,190.449997,185.550003,186.550003,186.550003,163700
2018-03-27,187.500000,189.199997,186.000000,187.000000,187.000000,117900
2018-03-28,187.000000,190.000000,185.779999,189.250000,189.250000,118500
2018-03-29,190.750000,192.850006,188.899994,189.050003,189.050003,154100
2018-04-02,188.449997,189.699997,185.949997,187.449997,187.449997,141500
2018-04-03,188.500000,195.850006,188.479996,194.350006,194.350006,168500
2018-04-04,196.949997,208.750000,195.649994,204.500000,204.500000,390400
2018-04-05,205.649994,205.649994,201.699997,202.350006,202.350006,146800
2018-04-06,202.449997,203.919998,198.750000,203.149994,203.149994,110800
2018-04-09,204.300003,204.949997,202.320007,203.250000,203.250000,113600
2018-04-10,205.000000,212.399994,204.429993,211.449997,211.449997,226400
2018-04-11,210.500000,216.949997,210.050003,216.750000,216.750000,166400
2018-04-12,217.899994,219.229996,215.009995,215.149994,215.149994,123100
2018-04-13,215.699997,216.000000,212.050003,212.649994,212.649994,109600
2018-04-16,220.000000,220.800003,214.250000,219.550003,219.550003,195800
2018-04-17,221.550003,223.500000,220.800003,222.050003,222.050003,105600
2018-04-18,222.550003,226.000000,222.050003,225.000000,225.000000,134400
2018-04-19,226.000000,227.750000,220.649994,224.050003,224.050003,167700
2018-04-20,223.199997,224.100006,219.850006,220.500000,220.500000,162800
2018-04-23,220.850006,222.149994,218.250000,220.800003,220.800003,106200
2018-04-24,222.800003,222.800003,216.199997,218.199997,218.199997,111600
2018-04-25,218.949997,218.949997,215.050003,217.050003,217.050003,300700
2018-04-26,226.500000,237.000000,215.399994,216.550003,216.550003,483400
2018-04-27,217.800003,230.050003,217.750000,229.300003,229.300003,197500
2018-04-30,228.500000,228.500000,222.250000,224.149994,224.149994,181800
2018-05-01,224.149994,225.750000,221.199997,225.000000,225.000000,125400
2018-05-02,223.250000,227.250000,221.225006,227.000000,227.000000,112496
